id,code_incident,equipement_id,equipement_code,secteur_id,secteur_nom,region,latitude,longitude,type_incident,libelle,severite,statut,date_detection,date_resolution,duree_resolution_min,duree_estimee_min,description,priorite,ticket_id,technicien_assigne_id,technicien_assigne_nom
189,INC-202606-0189,47,EQ-05-0047,5,Tanger,Tanger-Tétouan-Al Hoceima,35.575851,-5.868425,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-25T19:44:17.419797,,,146,Panne totale équipement sur BTS_2G_TANGER_047 — secteur Tanger,1,,,
190,INC-202606-0190,73,EQ-02-0073,2,Rabat-Salé,Rabat-Salé-Kénitra,33.901303,-6.915543,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-25T08:39:10.419797,,,463,Coupure fibre optique sur ROUTEUR_RABAT-SALÉ_073 — secteur Rabat-Salé,1,,,
191,INC-202606-0191,37,EQ-01-0037,1,Grand Casablanca,Casablanca-Settat,33.611018,-7.588516,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-25T15:35:33.419797,,,189,Dégradation performances sur BTS_2G_GRAND_CASABLANCA_037 — secteur Grand Casablanca,2,,,
192,INC-202606-0192,58,EQ-05-0058,5,Tanger,Tanger-Tétouan-Al Hoceima,35.795802,-5.616184,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-22T09:39:59.419797,,,77,Surcharge trafic sur BTS_4G_TANGER_058 — secteur Tanger,2,,,
193,INC-202606-0193,13,EQ-10-0013,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.449052,-5.368746,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-25T11:45:43.419797,,,646,Panne alimentation sur SWITCH_TÉTOUAN_013 — secteur Tétouan,1,,,
194,INC-202606-0194,44,EQ-09-0044,9,Kenitra,Rabat-Salé-Kénitra,34.336614,-6.555604,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-22T17:04:52.419797,,,45,Interférence signal sur BTS_2G_KENITRA_044 — secteur Kenitra,3,,,
195,INC-202606-0195,78,EQ-05-0078,5,Tanger,Tanger-Tétouan-Al Hoceima,35.753032,-5.884064,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-27T00:43:06.419797,,,260,Panne alimentation sur OLT_TANGER_078 — secteur Tanger,1,,,
196,INC-202606-0196,6,EQ-06-0006,6,Agadir,Souss-Massa,30.566146,-9.494617,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-22T14:58:30.419797,,,290,Panne totale équipement sur ROUTEUR_AGADIR_006 — secteur Agadir,1,,,
197,INC-202606-0197,103,EQ-10-0103,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.391645,-5.481827,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-27T06:19:36.419797,,,118,Echec mise à jour firmware sur ROUTEUR_TÉTOUAN_103 — secteur Tétouan,3,,,
198,INC-202606-0198,20,EQ-05-0020,5,Tanger,Tanger-Tétouan-Al Hoceima,35.603121,-5.715752,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-24T22:35:14.419797,,,108,Alarme réseau détectée sur BTS_5G_TANGER_020 — secteur Tanger,3,,,
199,INC-202606-0199,41,EQ-07-0041,7,Meknès,Fès-Meknès,33.970838,-5.644791,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-25T17:30:59.419797,,,108,Alarme réseau détectée sur BTS_4G_MEKNÈS_041 — secteur Meknès,3,,,
200,INC-202606-0200,95,EQ-08-0095,8,Oujda,Oriental,34.818652,-2.094709,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-25T01:02:10.419797,,,174,Surcharge trafic sur ANTENNE_OUJDA_095 — secteur Oujda,2,,,
201,INC-202606-0201,107,EQ-03-0107,3,Marrakech,Marrakech-Safi,31.588292,-7.895798,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-27T19:01:25.419797,,,98,Echec mise à jour firmware sur BTS_2G_MARRAKECH_107 — secteur Marrakech,3,,,
202,INC-202606-0202,61,EQ-02-0061,2,Rabat-Salé,Rabat-Salé-Kénitra,34.076375,-6.768002,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-25T10:21:08.419797,,,289,Panne totale équipement sur SWITCH_RABAT-SALÉ_061 — secteur Rabat-Salé,1,,,
203,INC-202606-0203,87,EQ-05-0087,5,Tanger,Tanger-Tétouan-Al Hoceima,35.892936,-5.804301,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-26T00:23:11.419797,,,209,Dégradation performances sur BTS_3G_TANGER_087 — secteur Tanger,2,,,
204,INC-202606-0204,40,EQ-10-0040,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.774314,-5.501617,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-26T17:17:40.419797,,,255,Panne totale équipement sur SWITCH_TÉTOUAN_040 — secteur Tétouan,1,,,
205,INC-202606-0205,84,EQ-08-0084,8,Oujda,Oriental,34.715515,-2.038443,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-21T14:01:06.419797,,,478,Coupure fibre optique sur BTS_3G_OUJDA_084 — secteur Oujda,1,,,
206,INC-202606-0206,62,EQ-07-0062,7,Meknès,Fès-Meknès,33.849536,-5.646747,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-27T07:45:14.419797,,,110,Alarme réseau détectée sur SWITCH_MEKNÈS_062 — secteur Meknès,3,,,
207,INC-202606-0207,93,EQ-05-0093,5,Tanger,Tanger-Tétouan-Al Hoceima,35.660247,-5.790687,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-22T18:06:11.419797,,,660,Panne alimentation sur SWITCH_TANGER_093 — secteur Tanger,1,,,
208,INC-202606-0208,88,EQ-06-0088,6,Agadir,Souss-Massa,30.430485,-9.669617,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-21T08:15:21.419797,,,473,Coupure fibre optique sur BTS_3G_AGADIR_088 — secteur Agadir,1,,,
209,INC-202606-0209,90,EQ-09-0090,9,Kenitra,Rabat-Salé-Kénitra,34.245177,-6.433473,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-23T06:37:48.419797,,,64,Dégradation performances sur ANTENNE_KENITRA_090 — secteur Kenitra,2,,,
210,INC-202606-0210,57,EQ-09-0057,9,Kenitra,Rabat-Salé-Kénitra,34.341864,-6.425398,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-26T01:02:19.419797,,,39,Interférence signal sur OLT_KENITRA_057 — secteur Kenitra,3,,,
211,INC-202606-0211,53,EQ-06-0053,6,Agadir,Souss-Massa,30.563942,-9.434107,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-25T22:35:28.419797,,,436,Coupure fibre optique sur OLT_AGADIR_053 — secteur Agadir,1,,,
212,INC-202606-0212,100,EQ-01-0100,1,Grand Casablanca,Casablanca-Settat,33.662027,-7.758143,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-21T17:12:03.419797,,,150,Echec mise à jour firmware sur ROUTEUR_GRAND_CASABLANCA_100 — secteur Grand Casablanca,3,,,
213,INC-202606-0213,18,EQ-02-0018,2,Rabat-Salé,Rabat-Salé-Kénitra,34.14189,-6.913593,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-27T18:25:49.419797,,,346,Coupure fibre optique sur ROUTEUR_RABAT-SALÉ_018 — secteur Rabat-Salé,1,,,
214,INC-202606-0214,85,EQ-03-0085,3,Marrakech,Marrakech-Safi,31.754631,-8.132557,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-27T08:06:59.419797,,,108,Echec mise à jour firmware sur BTS_3G_MARRAKECH_085 — secteur Marrakech,3,,,
215,INC-202606-0215,41,EQ-07-0041,7,Meknès,Fès-Meknès,33.970838,-5.644791,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-26T12:56:49.419797,,,98,Alarme réseau détectée sur BTS_4G_MEKNÈS_041 — secteur Meknès,3,,,
216,INC-202606-0216,44,EQ-09-0044,9,Kenitra,Rabat-Salé-Kénitra,34.336614,-6.555604,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-24T04:03:40.419797,,,81,Interférence signal sur BTS_2G_KENITRA_044 — secteur Kenitra,3,,,
217,INC-202606-0217,25,EQ-08-0025,8,Oujda,Oriental,34.573144,-2.107785,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-24T08:19:36.419797,,,465,Coupure fibre optique sur BTS_3G_OUJDA_025 — secteur Oujda,1,,,
218,INC-202606-0218,39,EQ-10-0039,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.614049,-5.575724,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-24T13:44:48.419797,,,574,Coupure fibre optique sur BTS_5G_TÉTOUAN_039 — secteur Tétouan,1,,,
219,INC-202606-0219,37,EQ-01-0037,1,Grand Casablanca,Casablanca-Settat,33.611018,-7.588516,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-26T21:29:33.419797,,,342,Coupure fibre optique sur BTS_2G_GRAND_CASABLANCA_037 — secteur Grand Casablanca,1,,,
220,INC-202606-0220,62,EQ-07-0062,7,Meknès,Fès-Meknès,33.849536,-5.646747,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-27T18:18:50.419797,,,55,Interférence signal sur SWITCH_MEKNÈS_062 — secteur Meknès,3,,,
221,INC-202606-0221,37,EQ-01-0037,1,Grand Casablanca,Casablanca-Settat,33.611018,-7.588516,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-27T22:05:51.419797,,,233,Dégradation performances sur BTS_2G_GRAND_CASABLANCA_037 — secteur Grand Casablanca,2,,,
222,INC-202606-0222,70,EQ-04-0070,4,Fès,Fès-Meknès,33.998488,-4.872027,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-25T17:58:34.419797,,,659,Panne alimentation sur BTS_3G_FÈS_070 — secteur Fès,1,,,
223,INC-202606-0223,45,EQ-03-0045,3,Marrakech,Marrakech-Safi,31.45627,-8.158111,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-24T11:39:38.419797,,,35,Alarme réseau détectée sur ROUTEUR_MARRAKECH_045 — secteur Marrakech,3,,,
224,INC-202606-0224,37,EQ-01-0037,1,Grand Casablanca,Casablanca-Settat,33.611018,-7.588516,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-25T03:56:45.419797,,,173,Dégradation performances sur BTS_2G_GRAND_CASABLANCA_037 — secteur Grand Casablanca,2,,,
225,INC-202606-0225,84,EQ-08-0084,8,Oujda,Oriental,34.715515,-2.038443,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-26T18:36:08.419797,,,99,Surcharge trafic sur BTS_3G_OUJDA_084 — secteur Oujda,2,,,
226,INC-202606-0226,26,EQ-01-0026,1,Grand Casablanca,Casablanca-Settat,33.666722,-7.788506,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-27T18:45:35.419797,,,114,Surcharge trafic sur BTS_3G_GRAND_CASABLANCA_026 — secteur Grand Casablanca,2,,,
227,INC-202606-0227,18,EQ-02-0018,2,Rabat-Salé,Rabat-Salé-Kénitra,34.14189,-6.913593,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-23T20:45:22.419797,,,122,Dégradation performances sur ROUTEUR_RABAT-SALÉ_018 — secteur Rabat-Salé,2,,,
228,INC-202606-0228,7,EQ-07-0007,7,Meknès,Fès-Meknès,33.916942,-5.40632,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-23T18:52:43.419797,,,206,Coupure fibre optique sur BTS_3G_MEKNÈS_007 — secteur Meknès,1,,,
229,INC-202606-0229,13,EQ-10-0013,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.449052,-5.368746,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-24T23:15:54.419797,,,607,Panne alimentation sur SWITCH_TÉTOUAN_013 — secteur Tétouan,1,,,
230,INC-202606-0230,61,EQ-02-0061,2,Rabat-Salé,Rabat-Salé-Kénitra,34.076375,-6.768002,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-22T15:06:01.419797,,,61,Dégradation performances sur SWITCH_RABAT-SALÉ_061 — secteur Rabat-Salé,2,,,
231,INC-202606-0231,71,EQ-08-0071,8,Oujda,Oriental,34.835605,-1.889836,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-25T21:34:50.419797,,,113,Alarme réseau détectée sur OLT_OUJDA_071 — secteur Oujda,3,,,
232,INC-202606-0232,120,EQ-05-0120,5,Tanger,Tanger-Tétouan-Al Hoceima,35.931053,-5.840887,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-26T18:07:38.419797,,,143,Echec mise à jour firmware sur ANTENNE_TANGER_120 — secteur Tanger,3,,,
233,INC-202606-0233,26,EQ-01-0026,1,Grand Casablanca,Casablanca-Settat,33.666722,-7.788506,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-24T20:36:25.419797,,,118,Surcharge trafic sur BTS_3G_GRAND_CASABLANCA_026 — secteur Grand Casablanca,2,,,
234,INC-202606-0234,83,EQ-01-0083,1,Grand Casablanca,Casablanca-Settat,33.775628,-7.725223,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-22T01:07:03.419797,,,453,Panne totale équipement sur BTS_2G_GRAND_CASABLANCA_083 — secteur Grand Casablanca,1,,,
235,INC-202606-0235,74,EQ-04-0074,4,Fès,Fès-Meknès,34.105465,-4.914818,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-27T10:56:04.419797,,,558,Coupure fibre optique sur OLT_FÈS_074 — secteur Fès,1,,,
236,INC-202606-0236,93,EQ-05-0093,5,Tanger,Tanger-Tétouan-Al Hoceima,35.660247,-5.790687,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-23T02:03:05.419797,,,333,Panne totale équipement sur SWITCH_TANGER_093 — secteur Tanger,1,,,
237,INC-202606-0237,113,EQ-04-0113,4,Fès,Fès-Meknès,34.243133,-4.930196,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-21T09:38:42.419797,,,80,Alarme réseau détectée sur BTS_2G_FÈS_113 — secteur Fès,3,,,
238,INC-202606-0238,101,EQ-01-0101,1,Grand Casablanca,Casablanca-Settat,33.559315,-7.616616,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-23T05:19:38.419797,,,179,Echec mise à jour firmware sur ROUTEUR_GRAND_CASABLANCA_101 — secteur Grand Casablanca,3,,,
239,INC-202606-0239,96,EQ-05-0096,5,Tanger,Tanger-Tétouan-Al Hoceima,35.747455,-5.820071,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-21T09:58:23.419797,,,47,Surcharge trafic sur SWITCH_TANGER_096 — secteur Tanger,2,,,
240,INC-202606-0240,39,EQ-10-0039,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.614049,-5.575724,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-25T00:38:54.419797,,,132,Dégradation performances sur BTS_5G_TÉTOUAN_039 — secteur Tétouan,2,,,
241,INC-202606-0241,59,EQ-06-0059,6,Agadir,Souss-Massa,30.399149,-9.379976,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-22T14:08:55.419797,,,168,Echec mise à jour firmware sur SWITCH_AGADIR_059 — secteur Agadir,3,,,
242,INC-202606-0242,65,EQ-04-0065,4,Fès,Fès-Meknès,34.150413,-4.800668,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-24T06:31:47.419797,,,84,Echec mise à jour firmware sur ANTENNE_FÈS_065 — secteur Fès,3,,,
243,INC-202606-0243,104,EQ-10-0104,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.702686,-5.422284,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-24T23:22:44.419797,,,101,Dégradation performances sur BTS_5G_TÉTOUAN_104 — secteur Tétouan,2,,,
244,INC-202606-0244,94,EQ-04-0094,4,Fès,Fès-Meknès,33.901594,-5.049949,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-24T01:59:38.419797,,,151,Echec mise à jour firmware sur BTS_3G_FÈS_094 — secteur Fès,3,,,
245,INC-202606-0245,24,EQ-04-0024,4,Fès,Fès-Meknès,33.972601,-4.930464,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-25T01:15:04.419797,,,271,Panne totale équipement sur ROUTEUR_FÈS_024 — secteur Fès,1,,,
246,INC-202606-0246,73,EQ-02-0073,2,Rabat-Salé,Rabat-Salé-Kénitra,33.901303,-6.915543,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-23T02:10:36.419797,,,492,Coupure fibre optique sur ROUTEUR_RABAT-SALÉ_073 — secteur Rabat-Salé,1,,,
247,INC-202606-0247,110,EQ-03-0110,3,Marrakech,Marrakech-Safi,31.431139,-7.849285,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-26T03:38:16.419797,,,503,Panne alimentation sur BTS_3G_MARRAKECH_110 — secteur Marrakech,1,,,
248,INC-202606-0248,42,EQ-10-0042,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.386275,-5.49761,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-25T19:48:41.419797,,,231,Dégradation performances sur BTS_3G_TÉTOUAN_042 — secteur Tétouan,2,,,
249,INC-202606-0249,13,EQ-10-0013,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.449052,-5.368746,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-22T16:00:59.419797,,,91,Alarme réseau détectée sur SWITCH_TÉTOUAN_013 — secteur Tétouan,3,,,
250,INC-202606-0250,42,EQ-10-0042,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.386275,-5.49761,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-21T01:02:58.419797,,,313,Coupure fibre optique sur BTS_3G_TÉTOUAN_042 — secteur Tétouan,1,,,
251,INC-202606-0251,50,EQ-10-0050,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.546872,-5.574783,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-26T09:10:53.419797,,,565,Coupure fibre optique sur BTS_4G_TÉTOUAN_050 — secteur Tétouan,1,,,
252,INC-202606-0252,35,EQ-07-0035,7,Meknès,Fès-Meknès,34.085625,-5.426263,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-24T15:00:30.419797,,,21,Interférence signal sur ROUTEUR_MEKNÈS_035 — secteur Meknès,3,,,
253,INC-202606-0253,34,EQ-08-0034,8,Oujda,Oriental,34.850957,-1.730119,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-23T19:53:18.419797,,,27,Interférence signal sur BTS_5G_OUJDA_034 — secteur Oujda,3,,,
254,INC-202606-0254,86,EQ-05-0086,5,Tanger,Tanger-Tétouan-Al Hoceima,35.712948,-5.737147,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-26T14:36:59.419797,,,138,Dégradation performances sur OLT_TANGER_086 — secteur Tanger,2,,,
255,INC-202606-0255,21,EQ-08-0021,8,Oujda,Oriental,34.511866,-1.97312,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-27T01:25:47.419797,,,712,Panne alimentation sur BTS_2G_OUJDA_021 — secteur Oujda,1,,,
256,INC-202606-0256,115,EQ-07-0115,7,Meknès,Fès-Meknès,34.104786,-5.568209,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-22T09:15:36.419797,,,120,Surcharge trafic sur ANTENNE_MEKNÈS_115 — secteur Meknès,2,,,
257,INC-202606-0257,48,EQ-03-0048,3,Marrakech,Marrakech-Safi,31.477059,-8.0073,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-23T14:53:09.419797,,,248,Coupure fibre optique sur ROUTEUR_MARRAKECH_048 — secteur Marrakech,1,,,
258,INC-202606-0258,62,EQ-07-0062,7,Meknès,Fès-Meknès,33.849536,-5.646747,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-26T11:34:56.419797,,,107,Alarme réseau détectée sur SWITCH_MEKNÈS_062 — secteur Meknès,3,,,
259,INC-202606-0259,48,EQ-03-0048,3,Marrakech,Marrakech-Safi,31.477059,-8.0073,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-27T15:02:11.419797,,,707,Panne alimentation sur ROUTEUR_MARRAKECH_048 — secteur Marrakech,1,,,
260,INC-202606-0260,61,EQ-02-0061,2,Rabat-Salé,Rabat-Salé-Kénitra,34.076375,-6.768002,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-23T23:08:23.419797,,,528,Coupure fibre optique sur SWITCH_RABAT-SALÉ_061 — secteur Rabat-Salé,1,,,
261,INC-202606-0261,97,EQ-08-0097,8,Oujda,Oriental,34.599593,-2.032779,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-27T08:07:30.419797,,,174,Dégradation performances sur ROUTEUR_OUJDA_097 — secteur Oujda,2,,,
262,INC-202606-0262,68,EQ-10-0068,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.676854,-5.420662,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-21T21:48:33.419797,,,34,Interférence signal sur BTS_5G_TÉTOUAN_068 — secteur Tétouan,3,,,
263,INC-202606-0263,8,EQ-02-0008,2,Rabat-Salé,Rabat-Salé-Kénitra,34.093541,-6.718596,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-27T21:52:18.419797,,,454,Coupure fibre optique sur BTS_2G_RABAT-SALÉ_008 — secteur Rabat-Salé,1,,,
264,INC-202606-0264,20,EQ-05-0020,5,Tanger,Tanger-Tétouan-Al Hoceima,35.603121,-5.715752,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-24T22:37:53.419797,,,96,Alarme réseau détectée sur BTS_5G_TANGER_020 — secteur Tanger,3,,,
265,INC-202606-0265,57,EQ-09-0057,9,Kenitra,Rabat-Salé-Kénitra,34.341864,-6.425398,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-23T10:53:16.419797,,,209,Dégradation performances sur OLT_KENITRA_057 — secteur Kenitra,2,,,
266,INC-202606-0266,63,EQ-07-0063,7,Meknès,Fès-Meknès,33.945534,-5.644362,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-27T03:43:04.419797,,,174,Dégradation performances sur BTS_4G_MEKNÈS_063 — secteur Meknès,2,,,
267,INC-202606-0267,104,EQ-10-0104,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.702686,-5.422284,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-26T11:07:55.419797,,,187,Panne totale équipement sur BTS_5G_TÉTOUAN_104 — secteur Tétouan,1,,,
268,INC-202606-0268,66,EQ-05-0066,5,Tanger,Tanger-Tétouan-Al Hoceima,35.576341,-5.630397,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-26T12:06:44.419797,,,528,Panne alimentation sur SWITCH_TANGER_066 — secteur Tanger,1,,,
269,INC-202606-0269,8,EQ-02-0008,2,Rabat-Salé,Rabat-Salé-Kénitra,34.093541,-6.718596,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-24T16:49:16.419797,,,152,Echec mise à jour firmware sur BTS_2G_RABAT-SALÉ_008 — secteur Rabat-Salé,3,,,
270,INC-202606-0270,3,EQ-10-0003,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.606088,-5.271094,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-24T01:10:34.419797,,,658,Panne alimentation sur BTS_2G_TÉTOUAN_003 — secteur Tétouan,1,,,
271,INC-202606-0271,1,EQ-02-0001,2,Rabat-Salé,Rabat-Salé-Kénitra,34.129707,-6.956514,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-21T20:19:54.419797,,,203,Coupure fibre optique sur BTS_2G_RABAT-SALÉ_001 — secteur Rabat-Salé,1,,,
272,INC-202606-0272,55,EQ-08-0055,8,Oujda,Oriental,34.598948,-1.778361,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-21T17:37:54.419797,,,89,Interférence signal sur SWITCH_OUJDA_055 — secteur Oujda,3,,,
273,INC-202606-0273,8,EQ-02-0008,2,Rabat-Salé,Rabat-Salé-Kénitra,34.093541,-6.718596,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-26T16:33:39.419797,,,68,Dégradation performances sur BTS_2G_RABAT-SALÉ_008 — secteur Rabat-Salé,2,,,
274,INC-202606-0274,37,EQ-01-0037,1,Grand Casablanca,Casablanca-Settat,33.611018,-7.588516,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-23T03:29:01.419797,,,633,Panne alimentation sur BTS_2G_GRAND_CASABLANCA_037 — secteur Grand Casablanca,1,,,
275,INC-202606-0275,18,EQ-02-0018,2,Rabat-Salé,Rabat-Salé-Kénitra,34.14189,-6.913593,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-25T12:07:47.419797,,,696,Panne alimentation sur ROUTEUR_RABAT-SALÉ_018 — secteur Rabat-Salé,1,,,
276,INC-202606-0276,49,EQ-02-0049,2,Rabat-Salé,Rabat-Salé-Kénitra,34.221373,-6.755555,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-25T13:00:50.419797,,,108,Echec mise à jour firmware sur BTS_3G_RABAT-SALÉ_049 — secteur Rabat-Salé,3,,,
277,INC-202606-0277,11,EQ-07-0011,7,Meknès,Fès-Meknès,34.114006,-5.491637,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-25T04:21:20.419797,,,45,Alarme réseau détectée sur ROUTEUR_MEKNÈS_011 — secteur Meknès,3,,,
278,INC-202606-0278,23,EQ-08-0023,8,Oujda,Oriental,34.58087,-1.743637,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-27T09:05:48.419797,,,305,Panne alimentation sur BTS_4G_OUJDA_023 — secteur Oujda,1,,,
279,INC-202606-0279,94,EQ-04-0094,4,Fès,Fès-Meknès,33.901594,-5.049949,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-21T00:04:19.419797,,,567,Coupure fibre optique sur BTS_3G_FÈS_094 — secteur Fès,1,,,
280,INC-202606-0280,3,EQ-10-0003,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.606088,-5.271094,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-26T13:55:11.419797,,,153,Surcharge trafic sur BTS_2G_TÉTOUAN_003 — secteur Tétouan,2,,,
281,INC-202606-0281,69,EQ-01-0069,1,Grand Casablanca,Casablanca-Settat,33.698515,-7.716448,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-23T17:57:17.419797,,,366,Panne alimentation sur BTS_3G_GRAND_CASABLANCA_069 — secteur Grand Casablanca,1,,,
